DATA	GSM839353	GSM839354	GSM839355	GSM839356	GSM839357	GSM839358	GSM839359	GSM839360	GSM839361	GSM839362	GSM839363	GSM839364
RP11-250B2.3	3.709460955	3.701902543	3.772536112	3.674355914	3.6104169	3.834322528	3.907771569	3.780778323	3.858501609	3.91771589	3.828850937	3.744683479
RP11-250B2.6	5.159244432	5.353100476	5.23622173	5.618247183	3.783718078	3.729048649	3.971428982	3.397928222	5.476306299	5.322195563	5.750194046	5.437185383
RP11-251G23.5	4.526499497	4.896235466	4.72915177	4.98990834	4.125650918	4.317076106	4.585431405	3.805605421	5.315980268	4.649471773	5.129590031	5.05084252
RP11-252E2.1	5.88970523	5.776711572	5.959996206	5.573368411	5.668215619	5.834287375	5.593741165	5.596148744	5.602667115	5.469309466	5.46017579	5.202885623
RP11-254F7.1	3.129316088	3.105875268	3.323351718	3.123473911	2.892682176	3.116039548	2.95843436	3.118463417	2.770818728	2.996177273	2.821064882	2.948834135
RP11-255A11.4	2.556455031	2.583217169	2.800902869	2.685739489	2.724218841	2.670625188	2.707271049	2.689832816	2.774412053	2.857585704	2.767200258	2.797981267
RP11-255C15.3	4.440313437	4.300813988	4.250736092	3.943980889	4.116888605	3.968027129	4.038604927	3.84031763	4.149547889	4.152764352	3.78513308	4.17671121
RP11-255C15.4	6.024729229	6.183629732	6.136467953	6.26429022	5.555048315	6.029106853	6.08478791	5.601824041	6.113589495	6.033872972	5.820684705	6.248468771
RP11-255P5.2	3.261872723	3.341887176	3.402291925	3.218304288	3.381596702	3.447516282	3.259558274	3.230331582	3.222053281	3.473031281	3.236324603	3.074960886
RP11-257I14.1	2.93257873	2.799799837	2.866144342	2.903478845	2.860503312	2.746893342	2.832620928	2.847254085	3.069782632	2.780286134	2.574799031	2.844369511
RP11-258C19.7	6.068169151999999	6.097501993	6.036652784	5.962151670500001	6.029026262	5.797247329999999	5.910256321	6.079838319	5.985621550499999	5.780814879999999	5.7967478880000005	5.743077044
RP11-259G18.1	4.412384543	4.16293775	4.216132494	4.168500668	4.25944231	4.312576414	4.291530923	4.443589242	4.246896072	4.453675804	4.148261818	4.351714332
RP11-25I15.3	5.917633896	5.875233726	5.882841999	5.884928399	5.716518088	5.931710255	5.959193048	5.529462666	5.734483341	5.878427215	5.706950008	6.159425278
RP11-263K19.4	4.039231448	4.089069311	4.107370431	4.014819883	4.175469094	4.054230798	4.305998314	4.095380868	4.212351367	4.293952778	4.144925862	4.361281969
RP11-263K4.3	3.093593716	3.155006675	3.052981106	2.934152713	3.222191468	3.155081866	3.094505936	3.307251529	3.245414404	3.208389176	2.850611689	3.211826638
RP11-266A24.1	3.88790923	3.946196155	4.133998874	3.885462788	4.264921789	3.700654173	3.896113472	4.551147114	3.754565336	3.59645048	3.757851366	4.072516805
RP11-266L9.1	3.942572374	3.830460545	3.966400792	3.810729579	3.746317877	3.801223776	3.918143907	3.66129643	3.771841022	3.772706366	3.778355183	3.718365438
RP11-271C24.3	7.126889947	6.899895919	6.907168478	6.628866534	6.781245844	6.626774365	6.720986527	6.714952701	6.760714071	6.389499425	6.816197114	6.327441572
RP11-272D12.1	5.548198274	5.739883256	5.653475687	5.878758334	6.257608793	5.891444079	5.912442082	5.857105944	5.629251329	5.94485537	5.736613631	5.867109998
RP11-274B18.4	3.623307698	3.605464906	3.525111335	3.426596886	3.507399993	3.410974909	3.514138071	3.816150871	3.568647126	3.785868106	3.43873202	3.68693652
RP11-274H2.5	4.61190275	4.593887717	4.507835736	4.544350142	4.493663198	4.378081518	4.268435345	4.228476211	4.988804078	4.626986675	4.594088375	4.667280135
RP11-278J20.2	3.212998961	2.987613188	3.058866006	3.001955183	2.885807069	3.085819174	3.233970192	3.474373554	2.731710355	3.027003892	2.981317291	2.775602242
RP11-279O17.1	4.46877593	4.500214232	4.376626572	4.51864343	4.542724083	4.14464	4.592059225	4.279759723	4.35260549	4.531535908	4.581927287	4.49644641
RP11-27I1.6	5.905133597	6.062877474	6.051940917	6.129533255	5.41401547	5.759547526	5.819460459	5.714219786	5.831363062	5.992775176	5.969862563	5.92550488
RP11-284F21.8	2.868344822	2.862534838	3.027270688	3.143297766	2.689209354	2.866257781	3.115758097	2.89921829	2.8645938	3.042818803	2.851221269	2.77481912
RP11-285A1.1	3.8966874555000004	3.746282982	3.8591616785	3.5723461875	4.0721220785	3.686673091	3.831362958	3.8972932809999996	3.8970874880000004	3.8122983890000004	3.9119202975	3.8096382369999997
RP11-285E9.5	3.479781142	3.30763434	3.382359963	3.016223099	3.611133972	3.232230944	3.38260384	3.104470807	3.39558739	3.145027297	3.123648342	3.313384314
RP11-285F7.2	6.738037798	6.888344244	6.794928489	6.665421518	6.295220018	6.89121481	6.846174278	6.436943067	6.905900317	6.887686117	7.155019513	7.038131571
RP11-285G1.14	4.253643216	3.954057621	4.161287334	4.165564841	4.243728383	4.33357927	4.289436109	4.526383151	4.448422296	4.346419607	4.156257853	4.281305392
RP11-285J16.1	5.727870971	6.004694116	5.844372866	5.666186289	5.241423196	5.388749927	5.516139265	5.220178744	5.915241149	6.126313124	6.181441188	5.899235478
RP11-286E11.2	3.344588188	3.53387168	3.296129305	3.46035034	3.452848771	3.353027284	3.35716021	3.290053414	3.545177097	3.231887036	3.45140889	3.275463482
RP11-288H12.4	4.810048205	5.335046165	4.75730752	5.010471517	4.564344865	4.713447848	4.809769883	4.679750498	4.610978418	4.424334845	4.802413338	4.543028339
RP11-288L9.1	5.342457805	5.442706153	5.508160745	5.345449235	5.550942714	5.462118069	5.178511995	5.542630602	5.06977839	5.266685989	5.212404081	5.233953327
RP11-28F1.2	4.285652556	4.158486733	4.373314409	4.327493587	4.498805711	4.37027043	4.363114428	4.211507383	4.169363243	4.433026417	4.151415752	4.394186519
RP11-292D4.3	2.988539911	2.731644427	2.826472673	2.837862596	2.873512634	2.654890662	2.739521565	2.875923828	2.917725033	2.945447379	2.801395422	2.74583313
RP11-295G20.2	5.8384730795	6.1000034895	5.86561022	6.030814382	6.1306210865	5.9008610235	5.990559565	6.00323459	5.7743076185	6.005488662	5.841915521000001	5.9546214385
RP11-295M18.6	3.190518406	3.329933504	3.303682258	3.429188458	3.441298602	3.396713845	3.354561396	3.340233175	3.022937846	3.167113007	3.263912728	3.429188458
RP11-295P9.12	3.102618485	3.375639516	3.101246624	3.545884879	3.061900603	3.382503532	3.143107554	3.125420187	3.314534984	3.183923866	3.304631408	3.382525511
RP11-297L17.2	5.376082622	5.461067472	5.247840554	5.250499228	5.447944427	5.394687363	5.489464796	5.447944427	5.233799535	5.309233064	4.977411446	5.386953323
RP11-298D21.2	3.484821024	3.725692137	3.428793456	3.477740849	3.517565638	3.709466854	3.371456028	3.363813886	3.434190595	3.408843626	3.428793456	3.385977052
RP11-298H24.1	4.516901855	4.201856667	4.252665641	4.163743892	4.259929987	4.067641718	4.221699053	4.299541088	4.172982881	4.244175704	4.059167427	4.223791855
RP11-29H23.4	6.430646427	6.275391489	6.293679925	6.471688033	6.6822307	6.736776423	6.754042168	6.576535275	6.57946952	6.588536064	6.734669358	6.522231048
RP11-29P20.1	3.301547202	3.458714647	3.672831241	3.151237922	3.52486291	3.395676983	3.53317158	3.31558306	3.512860416	3.571343926	3.603014992	3.324744779
RP11-2E11.9	4.297522236	4.552581521	4.662581689	4.443976219	4.898352583	4.491697216	4.441044527	4.722334329	4.314077889	4.586761042	4.594102073	4.876905968
RP11-300A12.2	4.455772854	5.046242658	4.639897961	4.661839805	4.679601539	4.621094135	4.620924417	4.730469177	4.674257985	4.682063372	4.691351684	4.590229916
RP11-301O19.1	5.948956432	5.787679221	5.742245337	5.804518975	5.834077897	5.791660604	5.796825219	5.922672572	5.769403129	5.708737322	5.860609141	5.792313094
RP11-303E16.7	2.658963257	2.758028421	2.823809096	2.658963257	2.785834411	2.748829985	2.702172803	2.623604409	2.896806833	2.581512175	2.730326976	2.614501513
RP11-304C12.3	4.011977764	3.603833986	3.83246486	3.661993842	4.188073831	3.982419802	3.892546408	3.901146631	3.620900741	4.029197317	3.721828024	3.896959576
RP11-304L19.4	3.878348115	4.034442138	3.931270556	3.776194141	3.969193182	4.043781896	4.130185372	4.173064576	3.807772011	3.877435449	3.965460125	3.746626536
RP11-305E6.4	5.619719238	5.535182344	5.410739258	5.478054802	4.577352839	4.676189721	4.982523904	4.789584914	5.812154237	5.943965623	6.322137909	6.112403459
RP11-305K5.1	7.283037941	7.345877542	7.209674479	7.143412906	6.927325156	6.959174015	6.973970919	7.104168012	7.299451609	7.104482565	7.34440254	7.19632098
RP11-305L7.3	3.755973982	3.842034796	3.918987068	3.875123802	3.793262488	3.734417807	3.624488345	3.799805636	3.837094143	4.116050209	3.854763553	3.738304572
RP11-305O4.3	2.791622821	2.939507018	2.677461705	2.9036725	2.800664055	2.80038082	2.766743967	2.967968705	3.070591118	2.751019799	3.021413314	2.842415729
RP11-305O6.3	5.935877274	5.624304991	5.606286096	5.679499385	5.02030521	5.024573777	5.110689302	5.278929915	5.783099724	5.147760403	5.380623621	5.450965474
RP11-307O13.1	2.641765294	2.907097431	2.825666027	2.760866829	2.919560997	3.01479148	3.163664101	3.233565595	2.924970738	3.035409639	3.260478332	3.009050967
RP11-307P5.2	4.558055463	4.428054895	4.419345513	4.385992852	4.529633482	4.375190053	4.331330216	4.518288539	4.609230864	4.469038533	4.565867757	4.356326733
RP11-308D16.4	5.36716254	5.304811545	5.628000822	5.045116708	5.368440084	5.392546414	5.260321155	5.603664453	5.108130302	5.358440448	5.430146063	5.485042303
RP11-309G3.3	5.384072406	5.372643618	5.374335806	5.14597364	5.256839997	5.46186309	5.090018269	5.215852049	5.064043103	5.187311097	5.299594299	5.245605669
RP11-310J24.3	3.931258297	3.917032073	3.912410993	3.843099992	4.049970003	3.628001524	3.870985286	3.866364206	3.788407283	4.006687008	4.023987729	3.745717516
RP11-313C4.1	3.097794144	2.789213279	2.916521035	2.805820611	2.824490211	2.762730069	2.815673595	2.908915694	2.837033639	2.924707445	2.697915962	2.967275805
RP11-314N13.3	5.296214232	5.300053524	5.246007264	5.445529757	5.290508585	5.213627589	5.660279791	5.338005128	5.43188491	5.659763025	5.400928448	5.378833825
RP11-315F22.1	4.125051139	3.864018931	4.153909419	4.113695139	4.33863449	4.275432201	4.25358455	4.046770081	3.984088563	4.13819386	4.01652362	4.218989204
RP11-318A15.2	4.986648322	5.246982348	5.260249334	5.019658392	5.428538403	5.01709555	5.219062133	4.952142602	5.252368077	5.204340029	5.205293338	5.483452973
RP11-319E16.2	5.490121925	5.4597786	5.59862854	5.432096658	5.511181131	5.489496238	5.620145502	5.460120731	5.677567572	5.48099777	5.375232424	5.328850354
RP11-319G9.3	3.014581286	2.930525432	2.909682192	3.082528607	2.920635263	3.007469422	3.008154835	3.30153424	2.948965838	3.049771554	2.947522431	2.90499292
RP11-31K23.2	2.729051812	2.950608079	2.705410149	2.889138996	2.781412287	2.985370116	2.917640385	2.801508647	2.958594958	2.781234347	2.763626164	2.816520712
RP11-320H14.1	2.896717886	3.065625398	3.155779723	3.0516419	2.92466315	3.453945586	3.011858308	3.154408382	2.950863245	2.975144324	2.991915578	2.997283693
RP11-320N7.2	3.35162224	3.379456472	3.412161009	3.345993555	3.811170476	3.529962095	3.299016073	3.637823901	3.333756128	3.529962095	3.351788422	3.392682887
RP11-324J3.1	3.719902661	3.363564356	3.712803497	3.540420155	3.573883361	3.500817655	3.700279285	3.731405589	3.423213645	3.482386034	3.30091976	3.334653205
RP11-324L17.1	6.129533255	6.333212361	6.25293486	6.192338296	5.331530184	5.550761709	5.749713353	5.327741866	6.075400463	5.699370069	5.960914688	5.816320544
RP11-326I11.3	5.020051162	5.123007552	5.148024339	4.982707721	5.165710418	4.847475785	5.083383363	4.789584914	4.76873331	5.103494333	4.823507307	4.648498631
RP11-326I11.5	3.632456206	3.417594886	3.558467983	3.636589694	3.427608553	3.533828074	3.640280584	3.948007855	3.812796684	3.320338768	3.597995911	3.800762552
RP11-327J17.2	3.18140816	3.235092018	3.710046081	3.358911163	3.462490662	3.700654173	3.116074424	3.839576199	3.40067514	3.023532806	3.218259399	3.36280486
RP11-329B9.3	3.425344258	3.69809257	3.468561529	3.653606909	3.747157955	3.27488739	3.249000536	3.393057117	3.326695082	3.454215919	3.15989208	3.45898823
RP11-329B9.5	3.35162224	3.55244173	3.441941523	3.192265443	3.387632134	3.435473314	3.662497711	3.50389257	3.58992039	3.269875941	3.510905649	3.459430826
RP11-330M19.1	4.317507452	4.203608426	4.448186113	4.102627485	4.523780276	4.086355799	4.266685729	4.14183642	4.145771189	4.069290031	4.191493959	4.286234092
RP11-330O11.3	3.675194957	3.948408818	3.738839519	3.822176121	3.868794106	4.081322951	3.994551923	3.603350516	4.193838302	4.041202009	4.215356895	3.948055782
RP11-332H18.4	6.033528744	5.916338615	6.099730002	5.834572025	6.052561321	6.22744132	5.932977914	6.018078517	5.948269295	5.93945954	5.749732364	5.816487451
RP11-333I13.1	3.683819404	3.571055408	3.855701609	3.665862576	3.719999064	3.489449429	3.578953335	3.72154747	3.445832227	3.754228718	3.475338356	3.40495002
RP11-333O1.1	4.539231098	4.345599986	4.664037497	4.390199837	4.323365624	4.308909946	4.445618424	4.452591505	4.3133821	4.351761042	4.266685729	4.149857919
RP11-334C17.5	5.102453111	5.150233661	4.94051781	4.837971033	5.352075382	5.053144819	5.311403958	4.92520292	4.885915293	4.844113335	4.717957338	4.85184267
RP11-334J6.6	7.097455508	6.975587139	7.230642134	6.927315475	7.263463545	7.080441243	7.168120669	7.367681248	7.035508309	7.035987707	6.896848076	7.025258629
RP11-338I21.1	3.518362154	3.489225154	3.544310548	3.261888981	3.78846776	3.584829112	3.607579393	3.480456605	3.537480048	3.652904936	3.358165748	3.842862594
RP11-338N10.1	6.058641437	5.667469836	6.306927439	6.10758143	6.006871243	5.808804285	6.159689577	6.071731323	6.046494415	6.129533255	5.847770588	5.980154374
RP11-339A11.2	2.968195701	2.862534838	2.803313334	3.08140133	2.891793802	2.866257781	3.082289782	3.162961288	2.953991674	3.064484351	3.033252289	2.859886731
RP11-339B21.15	6.658518658	6.872560966	6.899846786	6.987584102	6.872830641	6.985171987	7.034188754	7.005754561	6.967699034	6.969629161	6.921957887	6.649083658
RP11-33O4.1	6.671365539	6.793314053	6.533812316	7.042807615	6.325909299	6.491743099	6.641156257	6.090532247	6.857088329	6.964539039	7.038347899	6.699828283
RP11-340A13.1	2.627091988	2.758648344	2.87726324	2.831707484	2.776588263	2.809648226	2.64049625	2.629019072	2.759119037	2.772107822	2.749725144	2.948945834
RP11-341N2.1	3.503809026	3.78448807	3.435664689	3.865125352	3.725302464	3.850908318	3.686771835	3.663020189	3.76412707	3.748566716	3.882348805	3.565290096
RP11-342L8.2	3.114288142	2.939898154	2.999220119	3.312579905	3.14079683	2.937340685	3.10354059	3.042445082	3.100658842	3.059694487	3.146371052	2.967134552
RP11-343H5.6	3.481164101	3.635446146	3.445589223	3.558785914	3.864103706	3.501245115	3.649173291	3.42570919	3.997024572	3.603865684	3.517337025	3.393592172
RP11-347D21.1	3.576077643	3.41785213	3.368645026	3.653760048	3.407732656	3.420362501	3.543003979	3.152446337	3.407394082	3.630962554	3.48459242	3.562473376
RP11-348B17.1	3.037137577	2.942574292	3.104672263	2.989197594	2.959168839	3.162078323	3.120336049	3.173422657	2.899574917	3.086190476	2.955412109	2.977131939
RP11-348N5.7	2.66679671	2.909559109	2.963819915	2.695922342	2.633314507	2.834080149	3.002879939	2.860718378	2.698275976	2.825490264	2.961896301	2.824490211
RP11-348P10.2	6.882712384	7.068028428	6.883539215	6.904423281	6.500408709	6.564520759	6.768633039	6.826695681	7.211190743	6.834575747	7.192407048	7.10288803
RP11-349E4.1	6.151561434	6.326600478	6.344844507	6.129533255	6.435523336	6.075969304	6.343094346	6.238291977	6.108305768	6.268566357	6.187580432	6.014828126
RP11-350F4.2	7.411912832	7.583407588	7.346777152	7.417774144	6.766150614	6.911277884	6.958993247	6.919975201	7.65882439	7.559018862	7.530454541	7.420978523
RP11-352B15.2	2.953101221	2.634258412	2.942238026	2.931318554	2.725444571	2.697596526	2.9237038	2.97070545	2.643656648	2.748028333	2.655181032	2.732755385
RP11-352G9.1	4.159672678	4.246564868	4.182347094	4.08105715	4.316672145	4.422813131	4.260570618	4.238288207	4.242217017	4.374461407	4.059571033	4.223898
RP11-353N14.1	6.831981682	6.502652526	6.707519003	6.634374211	6.980987502	6.73708618	6.550232613	6.803312833	6.538147984	6.695174039	6.529207504	6.324156198
RP11-353N14.2	3.214774495	3.30820123	3.3786761	3.202651438	3.195931739	3.327801179	3.294782602	3.473836331	3.094092252	3.319387503	3.287497612	3.287497612
RP11-354I10.1	4.104546488	3.995318835	4.205798285	4.08673751	4.728483709	4.013838205	4.211123324	4.230199498	4.239386051	4.075187167	4.106147573	4.136374963
RP11-355B11.2	3.705676131	3.998119354	3.846630051	3.509270811	3.781641455	4.033071624	4.0239588	3.996626649	4.610537307	4.492658744	4.413571791	4.357414976
RP11-355F16.1	2.846965859	2.838287928	2.686444461	2.755747126	2.817012675	2.614808751	2.736707699	2.813003855	2.803155762	2.823792501	2.940006097	2.643751455
RP11-356B19.11	4.884717893	4.942067196	4.924546061	4.944833446	4.86298047	4.58136727	4.690240161	4.704847734	4.908249144	5.139136819	4.999778227	4.805680421
RP11-357G3.1	4.465467157	4.404053664	4.262575306	4.482074366	5.107598454	4.173384459	4.626979366	4.921794794	4.398888979	4.48661347	4.326980621	4.288488815
RP11-357G3.2	3.773570373	3.747402788	3.700061983	3.919056856	3.397544502	3.629443509	3.556074274	3.368883961	3.668526557	3.605799437	3.637084706	3.342784558
RP11-359E8.5	3.458137629	3.384360231	3.526182728	3.628772782	4.0477917	3.671842377	3.61224805	3.707736457	3.575381118	3.454597574	3.382941767	3.602134654
RP11-359K18.3	2.922338848	2.961660454	3.016223099	2.988880526	2.939643934	3.139903271	2.970554013	3.029136725	3.060127006	2.885575969	2.860785705	2.871905669
RP11-360A18.2	3.327912868	3.130722967	2.989492511	3.229314735	3.416144013	3.500392372	3.248718706	3.356307981	3.121277915	3.30799806	3.229874098	3.314881669
RP11-360K13.1	3.242978814	3.215467861	3.231118516	3.114935433	3.59968499	3.377595217	3.263634407	3.159372892	3.392077464	3.054750635	2.843766685	3.136295741
RP11-362K14.6	3.403853592	3.238577169	3.586768179	3.650090189	3.002402726	3.087489467	3.454215919	3.268606264	3.407934633	3.40067514	3.609863332	3.543117563
RP11-362K14.7	2.981857792	3.07238824	2.719072239	3.015036237	3.065071922	2.981857792	3.049170268	2.968195701	2.94561025	2.948679347	2.850611689	3.185003925
RP11-363E7.4	4.551987286	4.742933415	4.455586229	4.482081971	4.275764944	4.401043866	4.416781969	4.728696285	4.589459151	4.715465671	4.772149398	5.268614188
RP11-365H22.2	4.008122731	4.096485316	4.210443713	3.976301856	3.710369886	3.801577698	3.747157955	3.561858927	4.248263024	3.984613969	4.218781659	4.164792157
RP11-366L5.1	2.81162108	2.800524376	2.70016869	2.733845793	2.781844956	2.829686136	2.942664947	2.789985343	2.632860655	2.901131398	2.709428939	2.912360833
